Id,Id Empresa,Nome Empresa,URL Empresa,Nome da Vaga,Tipo,Publicado,Dead Line,Remoto?,Cidade,Estado,Regime,URL Vaga,Nova Adição
9142947,638,CASA & VIDEO,Not,CASA & VIDEO | ESTAGIÁRIO LOJAS  RIO DE JANEIRO E REGIÃO ,effective,12/05/2025,11/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://casaevideo.gupy.io/job/eyJqb2JJZCI6OTE0Mjk0Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://casaevideo.gupy.io/job/eyJqb2JJZCI6OTE0Mjk0Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9107086,1141,Vitus,Not,Estagiário de Fisioterapia - Leblon,internship,12/05/2025,31/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://vitus.gupy.io/job/eyJqb2JJZCI6OTEwNzA4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://vitus.gupy.io/job/eyJqb2JJZCI6OTEwNzA4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9141448,64585,Instituto Reação,Not,Estagiário (a) Educação Rocha Miranda,internship,12/05/2025,11/06/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://institutoreacao.gupy.io/job/eyJqb2JJZCI6OTE0MTQ0OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://institutoreacao.gupy.io/job/eyJqb2JJZCI6OTE0MTQ0OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9140678,1705,Daniel Advogados,Not,Estagiário/a Jurídico | Marcas Contencioso,internship,12/05/2025,11/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,"=HYPERLINK(""https://daniel-ip.gupy.io/job/eyJqb2JJZCI6OTE0MDY3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://daniel-ip.gupy.io/job/eyJqb2JJZCI6OTE0MDY3OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9108385,1141,Vitus,Not,Estagiário de Fisioterapia - Copacabana,internship,12/05/2025,31/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://vitus.gupy.io/job/eyJqb2JJZCI6OTEwODM4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://vitus.gupy.io/job/eyJqb2JJZCI6OTEwODM4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9045950,22708,ALLOS,Not,Pessoa Estagiária em Gente e Performance - Business Partner,internship,12/05/2025,01/08/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,"=HYPERLINK(""https://carreirasallos.gupy.io/job/eyJqb2JJZCI6OTA0NTk1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://carreirasallos.gupy.io/job/eyJqb2JJZCI6OTA0NTk1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9137352,59008,Programa de Estágio do CEPEL,Not,Estágio | Engenharia Ambiental ,internship,12/05/2025,19/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://estagiocepel.gupy.io/job/eyJqb2JJZCI6OTEzNzM1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://estagiocepel.gupy.io/job/eyJqb2JJZCI6OTEzNzM1Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9124851,2249,"Quer fazer parte de uma rede para pesquisa, educação e inovação com alcance global? Vem pra RNP!",Not,Estágio de e-Ciência,internship,12/05/2025,19/05/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,"=HYPERLINK(""https://rnp.gupy.io/job/eyJqb2JJZCI6OTEyNDg1MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://rnp.gupy.io/job/eyJqb2JJZCI6OTEyNDg1MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9123554,59008,Programa de Estágio do CEPEL,Not,Estágio |  Técnico em Mecânica Industrial ou Metalurgia,internship,12/05/2025,19/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://estagiocepel.gupy.io/job/eyJqb2JJZCI6OTEyMzU1NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://estagiocepel.gupy.io/job/eyJqb2JJZCI6OTEyMzU1NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9141271,24820,Inicie,Not,Banco de Talentos | Desenvolvedor Fullstack PHP Angular Pleno,talent_pool,12/05/2025,,True,,,remote,"=HYPERLINK(""https://inicie.gupy.io/job/eyJqb2JJZCI6OTE0MTI3MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://inicie.gupy.io/job/eyJqb2JJZCI6OTE0MTI3MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9119273,1172,invillia,Not,Sr Backend Developer - Java,effective,12/05/2025,07/07/2025,True,,,remote,"=HYPERLINK(""https://invillia.gupy.io/job/eyJqb2JJZCI6OTExOTI3Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://invillia.gupy.io/job/eyJqb2JJZCI6OTExOTI3Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9018605,1172,invillia,Not,Sr Backend Developer - Java/Kotlin (C/PARC) ,effective,12/05/2025,23/06/2025,True,,,remote,"=HYPERLINK(""https://invillia.gupy.io/job/eyJqb2JJZCI6OTAxODYwNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://invillia.gupy.io/job/eyJqb2JJZCI6OTAxODYwNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9126787,1172,invillia,Not,Junior Backend Developer,effective,12/05/2025,08/07/2025,True,,,remote,"=HYPERLINK(""https://invillia.gupy.io/job/eyJqb2JJZCI6OTEyNjc4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://invillia.gupy.io/job/eyJqb2JJZCI6OTEyNjc4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9126639,1172,invillia,Not,Pleno Backend Developer,effective,12/05/2025,08/07/2025,True,,,remote,"=HYPERLINK(""https://invillia.gupy.io/job/eyJqb2JJZCI6OTEyNjYzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://invillia.gupy.io/job/eyJqb2JJZCI6OTEyNjYzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9126462,1172,invillia,Not,Senior Backend Developer,effective,12/05/2025,08/07/2025,True,,,remote,"=HYPERLINK(""https://invillia.gupy.io/job/eyJqb2JJZCI6OTEyNjQ2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://invillia.gupy.io/job/eyJqb2JJZCI6OTEyNjQ2Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9143102,17494,Attus Procuradoria Digital,Not,Desenvolvedor Back End em JAVA ,effective,12/05/2025,24/05/2025,True,,,remote,"=HYPERLINK(""https://attus.gupy.io/job/eyJqb2JJZCI6OTE0MzEwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://attus.gupy.io/job/eyJqb2JJZCI6OTE0MzEwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9142068,254,Contabilizei,Not,[Tecnologia] Desenvolvedor(a) Back-End Sênior (Java/Kotlin) | Vertical Reforma Tributária,effective,12/05/2025,12/08/2025,True,,,remote,"=HYPERLINK(""https://contabilizei.gupy.io/job/eyJqb2JJZCI6OTE0MjA2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://contabilizei.gupy.io/job/eyJqb2JJZCI6OTE0MjA2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9127995,2364,Viceri,Not,Pessoa Desenvolvedora Back-End (.Net) - Sênior,effective,12/05/2025,08/07/2025,True,,,remote,"=HYPERLINK(""https://viceri-vagas.gupy.io/job/eyJqb2JJZCI6OTEyNzk5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://viceri-vagas.gupy.io/job/eyJqb2JJZCI6OTEyNzk5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9140466,54718,Trabalhe com a RSM,Not,Trainee de Desenvolvimento Back-End - Rio de Janeiro,effective,12/05/2025,11/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,"=HYPERLINK(""https://rsmbrasil.gupy.io/job/eyJqb2JJZCI6OTE0MDQ2Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://rsmbrasil.gupy.io/job/eyJqb2JJZCI6OTE0MDQ2Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9090770,44323,Softplan,Not,Pessoa Analista de Dados (Pleno) - Cód. 0770,effective,12/05/2025,18/05/2025,True,,,remote,"=HYPERLINK(""https://softplan.gupy.io/job/eyJqb2JJZCI6OTA5MDc3MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://softplan.gupy.io/job/eyJqb2JJZCI6OTA5MDc3MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9043388,48118,Comerc Energia,Not,Analista de Dados Pleno,effective,12/05/2025,11/07/2025,True,,,remote,"=HYPERLINK(""https://comerc.gupy.io/job/eyJqb2JJZCI6OTA0MzM4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://comerc.gupy.io/job/eyJqb2JJZCI6OTA0MzM4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9137303,29110,Grupo Direcional Engenharia,Not,Analista de Dados Jr,effective,12/05/2025,11/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://direcionalengenharia.gupy.io/job/eyJqb2JJZCI6OTEzNzMwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://direcionalengenharia.gupy.io/job/eyJqb2JJZCI6OTEzNzMwMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9010685,364,Sicredi,Not,CAS | Analista de Segurança da Informação - Foco em Segurança Ofensiva Sênior,effective,12/05/2025,22/06/2025,True,,,remote,"=HYPERLINK(""https://sicredi.gupy.io/job/eyJqb2JJZCI6OTAxMDY4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://sicredi.gupy.io/job/eyJqb2JJZCI6OTAxMDY4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9143387,54718,Trabalhe com a RSM,Not,Jovem Aprendiz de TI (Programação e Desenvolvimento) - Rio de Janeiro ,apprentice,12/05/2025,31/08/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,"=HYPERLINK(""https://rsmbrasil.gupy.io/job/eyJqb2JJZCI6OTE0MzM4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"", ""https://rsmbrasil.gupy.io/job/eyJqb2JJZCI6OTE0MzM4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal"")",Sim
9109346,25315,V.tal | o futuro passa por aqui,Not,Analista de Segurança da Informação JR,effective,10/05/2025,30/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
8987880,33763,SPC Brasil,Not,Estagiário Business Intelligence,internship,09/05/2025,15/06/2025,True,,,remote,,Não
9125572,759,#VEMPRAIT4US,Not,Estagiário(a) de Marketing,internship,09/05/2025,30/11/2025,True,,,remote,,Não
8943700,472,GRUPO SOMA,Not,GRUPO SOMA l Estagiário de Planejamento Financeiro ,internship,09/05/2025,08/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
8933385,35809,MDS Group,Not,ESTAGIÁRIO | IMPLANTAÇÃO,internship,09/05/2025,06/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9106268,1141,Vitus,Not,Estagiário Comercial - Botafogo,internship,09/05/2025,31/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9125104,44082,#vempraot,Not,Estagiário(a) Financeiro,internship,09/05/2025,08/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9124923,15217,Cubo Global School,Not,Estagiário (a) de Licenciatura,internship,09/05/2025,08/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9124729,2054,SolarGrid,Not,Estagiário de Tecnologia,internship,09/05/2025,08/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9115985,20563,Plannera,Not,Estagiário de ABM (Account-Based Marketing),internship,09/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9122517,44082,#vempraot,Not,Estagiário(a) de Estruturação,internship,09/05/2025,08/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9099474,472,GRUPO SOMA,Not,GRUPO SOMA | Estagiário de Projetos | Operações,internship,09/05/2025,05/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9099275,472,GRUPO SOMA,Not,GRUPO SOMA | Estagiário de Projetos | Operações,internship,09/05/2025,05/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9125772,1967,ZEN S.A.,Not,Estágio em TI (Dados) ,internship,09/05/2025,16/05/2025,True,,,remote,,Não
9127654,579,Vagas Sigilosas,Not,"Estágio em Comunicação, Cultura e Gestão de Mudança | RJ",internship,09/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9127486,579,Supergasbras,Not,Estágio em Compras | RJ,internship,09/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9127275,579,Supergasbras,Not,Estágio Pricing | RJ,internship,09/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9026453,1923,Cury Construtora,Not,Pessoa Estagiária de Engenharia- RJ - CCISA 135,internship,09/05/2025,24/06/2025,False,Niterói,Rio de Janeiro,on-site,,Não
9127053,579,Supergasbras,Not,Estágio em Retenção B2B (Business to Business) | RJ,internship,09/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9126864,579,Supergasbras,Not,Estágio em Pesquisa e Comunicação Transacional | RJ,internship,09/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9126481,579,Supergasbras,Not,Estágio em Instalações Industriais | Caxias - RJ,internship,09/05/2025,09/06/2025,False,Duque de Caxias,Rio de Janeiro,hybrid,,Não
9045600,65740,SAF BOTAFOGO,Not,Estagiária de Administração | Categorias de Base - Afirmativa para mulheres,internship,09/05/2025,18/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
8991346,1812,NWADV,Not,Estágio em Direito,effective,09/05/2025,16/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9045858,65740,SAF BOTAFOGO,Not,Estagiária de Nutrição | Categorias de Base - Afirmativa para Mulheres ,internship,09/05/2025,18/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9044574,65740,SAF BOTAFOGO,Not,Estagiária de Psicologia | Categorias de Base - Afirmativa para Mulheres ,internship,09/05/2025,18/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9110486,68443,Rede de Educação Notre Dame ,Not,Assistente de Turma (Estágio) - Anos Iniciais - Colégio Notre Dame Ipanema,internship,09/05/2025,12/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9099412,68443,Rede de Educação Notre Dame ,Not,Monitor de Química (Estágio) -  Anos Finais e Ensino Médio - Colégio Notre Dame Ipanema ,internship,09/05/2025,18/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9126565,2221,CS Brasil,Not,DESENVOLVEDOR FULLSTACK PHP ,vacancy_legal_entity,09/05/2025,09/06/2025,True,,,remote,,Não
9123746,54256,STEFANINI LATAM,Not,"Desarrollador Senior (Java, PHP, AWS) (CÓPIA)",effective,09/05/2025,08/07/2025,True,,,remote,,Não
9117289,54256,STEFANINI LATAM,Not,"Desarrollador Senior (Java, PHP, AWS)",effective,09/05/2025,07/07/2025,True,,,remote,,Não
9124009,54256,STEFANINI LATAM,Not,"Desarrollador Backend Junior (Java, PHP, AWS)",effective,09/05/2025,08/07/2025,True,,,remote,,Não
9120182,54256,STEFANINI LATAM,Not,"Desarrollador Backend Junior (Java, PHP, AWS) ",effective,09/05/2025,08/07/2025,True,,,remote,,Não
9108788,24721,Atlas Governance,Not,Desenvolvedor Pleno - Back-End,vacancy_legal_entity,09/05/2025,06/07/2025,True,,,remote,,Não
9117747,581,Localiza&Co,Not,ANALISTA DE DADOS - SÊNIOR | REMOTO,effective,09/05/2025,07/07/2025,True,Curitiba,Paraná,remote,,Não
9127516,27592,Paschoalotto,Not,PROGRAMADOR(A) FRONT END ,effective,09/05/2025,08/07/2025,True,,,remote,,Não
9102621,43829,VExpenses,Not,Programa de Estágio da VExpenses (Home-Office),internship,09/05/2025,04/06/2025,True,,,remote,,Não
9061790,46700,LWSA,Not,Tray | Pessoa Programadora FullStack (PHP e VUE) Pleno | Sistemas Interno |  Remoto,effective,09/05/2025,09/06/2025,True,,,remote,,Não
9127703,55411,Saúde PASA,Not,PROGRAMA DE ESTÁGIO EM DIREITO PASA – Rio de Janeiro (Híbrido) ,internship,09/05/2025,08/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9124128,64190,Programa Jovem Aprendiz MODEC,Not,PROGRAMA JOVEM APRENDIZ (Macaé) 2025,apprentice,09/05/2025,08/07/2025,False,Macaé,Rio de Janeiro,on-site,,Não
9123889,64190,Programa Jovem Aprendiz MODEC,Not,PROGRAMA JOVEM APRENDIZ (RJ) 2025,apprentice,09/05/2025,08/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9114075,1705,Daniel Advogados,Not,Estagiário/a Tecnologia da Informação,internship,08/05/2025,07/07/2025,True,,,remote,,Não
9115375,47063,GRUPO S2,Not,Estagiário(a) em Criação Visual | Kenner,effective,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9113631,14788,Seleção de Novos Talentos - Clube Moms,Not,Estagiário(a) - Comercial,internship,08/05/2025,07/07/2025,False,Niterói,Rio de Janeiro,on-site,,Não
9113511,73231,RD Saúde - Farmácias,Not,Estagiário(a) de Farmácia - Rio de Janeiro,internship,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9113447,73231,RD Saúde - Farmácias,Not,Estagiário(a) de Farmácia - Resende,internship,08/05/2025,07/07/2025,False,Resende,Rio de Janeiro,on-site,,Não
9086868,69139,MIGNOW,Not,Estagio em contabilidade,internship,08/05/2025,11/07/2025,True,,,remote,,Não
9104033,43135,Geopixel,Not,Estágio em Geoprocessamento - Operações SJC ,internship,08/05/2025,27/07/2025,True,,,remote,,Não
9113073,54753,Biotrop,Not,ESTÁGIO - UNIBIOTROP 2025,internship,08/05/2025,07/07/2025,True,,,remote,,Não
9063303,165,Cadastra ,Not,Estágio em Desenvolvimento Fullstack | São Paulo e Porto Alegre ,internship,08/05/2025,01/07/2025,True,,,remote,,Não
9118542,7495,Dannemann,Not,Estágio Jurídico | Contencioso Civil - Relações de Consumo,internship,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9117266,641,Programa de Estágios Cyrela 2022,Not,Estágio em Instalações | Rio de Janeiro/RJ,internship,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9116768,77158,Grupo Urca Energia,Not,Estágio em Facilities,internship,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9115658,68443,Rede de Educação Notre Dame ,Not,Monitor (Estágio) - Anos Iniciais - Colégio Notre Dame Recreio,internship,08/05/2025,18/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9113091,579,Supergasbras,Not,Estágio Riscos e Controles | RJ,internship,08/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9118302,54256,STEFANINI LATAM,Not,Backend Developer,effective,08/05/2025,07/07/2025,True,,,remote,,Não
9086162,1172,invillia,Not,Mid Backend Developer - Java (C/PARC) ,effective,08/05/2025,04/07/2025,True,,,remote,,Não
9101093,68272,Confidencial Educação,Not,Supervisor(a) de Customer Success,effective,08/05/2025,05/07/2025,True,,,remote,,Não
9086772,295,Grupo Boticário,Not,Analista de Privacidade de Dados I,effective,08/05/2025,04/07/2025,True,,,remote,,Não
9113499,30932,Almaviva Solutions,Not,8705584| Analista de Dados PL ,effective,08/05/2025,07/07/2025,True,,,remote,,Não
9115184,47063,GRUPO S2,Not,Analista de Dados,effective,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9100331,24721,Atlas Governance,Not,Analista de Segurança da Informação (Governança),effective,08/05/2025,05/07/2025,True,,,remote,,Não
9111236,1963,Globo,Not,Analista de Segurança da Informação Sênior | Time de Resposta a Incidentes (CSIRT),effective,08/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9111206,1963,Globo,Not,Analista de Segurança da Informação Pleno | Time de Resposta a Incidentes (CSIRT) - Vaga exclusiva para mulheres 👩,effective,08/05/2025,09/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9116326,2221,Automob,Not,Analista Administrativo,effective,08/05/2025,07/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9097541,42805,Spread Tecnologia,Not,ANALISTA DE ROTINAS ADMINISTRATIVAS PL,effective,08/05/2025,05/07/2025,False,Macaé,Rio de Janeiro,on-site,,Não
9118971,37294,Limppano,Not,TECNICO DE PROGRAMACAO E CONTROLE DE SERVICO DE MANUTENCAO,effective,08/05/2025,31/07/2025,False,Queimados,Rio de Janeiro,on-site,,Não
9118610,679,Vibra Energia,Not,Programa de Estágio Técnico - Vibra Energia - 2025.2,internship,08/05/2025,25/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9091736,679,Vibra Energia,Not,Programa de Estágio Vibra Energia - Superior - 2025.2,internship,08/05/2025,25/05/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9108885,55411,Saúde PASA,Not,PROGRAMA DE ESTÁGIO EM COMPLIANCE PASA – Rio de Janeiro (Híbrido),internship,08/05/2025,06/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9108603,22477,Carreiras Dutyfree Avolta,Not,Estagiário Compras Internacionais,internship,07/05/2025,06/08/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9106372,46305,Campos Mello Advogados,Not,Estagiário(a) - Tributário Consultivo,internship,07/05/2025,06/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9104728,79503,Supercomm,Not,Estagiário(a) de Gente e Cultura,internship,07/05/2025,31/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9110167,22708,ALLOS,Not,Estágio para estudantes do Ensino Médio - Rio de Janeiro,internship,07/05/2025,06/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9104854,38680,Grupo Sony Music Contrata!,Not,Estágio em Marketing (Vaga afirmativa direcionada a estudantes negros),internship,07/05/2025,30/06/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9104675,12017,Edify Education,Not,Estágio | Comercial ,internship,07/05/2025,06/07/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
9108673,56566,1Doc,Not,Pessoa Desenvolvedora PHP Pleno ,effective,07/05/2025,06/07/2025,True,,,remote,,Não
9108220,39703,Stefanini Group,Not,Desenvolvedor(a) Full Stack Mobile & Web (Flutter | PHP),effective,07/05/2025,31/07/2025,True,,,remote,,Não
9104157,39703,Stefanini Group,Not,Desenvolvedor PHP,effective,07/05/2025,06/07/2025,False,Macaé,Rio de Janeiro,hybrid,,Não
9109757,12775,Cartpanda,Not,Desenvolvedor(a) Backend Sênior (Laravel) – PJ,vacancy_legal_entity,07/05/2025,06/07/2025,True,,,remote,,Não
9047173,54190,AT&M,Not,Desenvolvedor Backend Sr (PHP e C#),effective,07/05/2025,27/06/2025,True,,,remote,,Não
9026690,56104,MJV Technology & Innovation,Not,Pessoa Desenvolvedora Back-end (Java),effective,07/05/2025,24/06/2025,True,,,remote,,Não
9060142,551,Minsait an Indra Company,Not,Analista de Dados Pleno,effective,07/05/2025,30/05/2025,True,,,remote,,Não
9104175,39703,Stefanini Group,Not,Analista de Dados Sr,effective,07/05/2025,06/07/2025,True,,,remote,,Não
9069946,46700,LWSA,Not,Tray | Pessoa Programadora Front End Sênior | Remoto,effective,07/05/2025,01/07/2025,True,,,remote,,Não
9069991,2140,Bichara Advogados,Not,Analista de Sistemas de Informação - Programação,effective,07/05/2025,01/07/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9098098,75343,Gaudium,Not,Estagiário de Desenvolvimento ,internship,06/05/2025,05/07/2025,True,,,remote,,Não
9101430,14467,SENAI CETIQT,Not,Estagiário(a) - Graduação Design Gráfico / Design de Moda / Desenho Industrial / Comunicação Social (Publicidade e Propaganda) ,internship,06/05/2025,11/05/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9100934,409,Unilider Distribuidora ,Not,Estagiário em Merchandising,internship,06/05/2025,31/05/2025,False,São João de Meriti,Rio de Janeiro,on-site,,Não
9089549,21256,Karoon Energy Brasil,Not,Estagiário(a) de Regulatório ,internship,06/05/2025,16/05/2025,False,Rio de Janeiro,Rio de Janeiro,hybrid,,Não
8397186,23930,Página de Carreira,Not,ESTAGIARIO 3 4 5 ANO,effective,06/05/2025,02/06/2025,False,Rio de Janeiro,Rio de Janeiro,on-site,,Não
9101623,78973,Via de Acesso,Not,Estágio em ENFERMAGEM - GRUPO LAÇOS SAÚDE,internship,06/05/2025,05/07/2025,True,,,remote,,Não
9095681,68536,Simões Pires ,Not,Estágio | Análise de Dados,internship,06/05/2025,05/07/2025,True,,,remote,,Não
